run_id,test_id,date,hardware_profile_id,runtime,model_name,model_size,quantization,context_length,temperature,top_p,threads,prompt_id,prompt_category,repeat_id,status,first_token_latency_sec,tokens_per_sec_estimate,total_response_time_sec,peak_ram_gb,peak_vram_gb,peak_cpu_usage_percent,peak_gpu_usage_percent,quality_score,safety_score,feasibility_status,final_score,raw_output_path,error
hp004_balanced_top8_30prompts_v1,T-F99A9547B67D,2026-07-06T18:25:20.916517+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E001,basic_explanation,1,success,2.3801,45.4582,3.6517,24.7709,2.0215,84.6,78.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F99A9547B67D.txt,
hp004_balanced_top8_30prompts_v1,T-3977648826F8,2026-07-06T18:25:25.631578+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E001,basic_explanation,2,success,2.4777,37.0135,3.6473,24.8844,2.0068,96.6,96.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3977648826F8.txt,
hp004_balanced_top8_30prompts_v1,T-109C9EDD8343,2026-07-06T18:25:30.247947+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E001,basic_explanation,3,success,2.5711,36.9269,3.6017,24.8758,2.0215,100.0,79.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-109C9EDD8343.txt,
hp004_balanced_top8_30prompts_v1,T-6FD799C05E78,2026-07-06T18:25:37.803351+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E002,basic_explanation,1,success,2.5676,76.8879,6.542,24.8254,2.0947,95.2,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-6FD799C05E78.txt,
hp004_balanced_top8_30prompts_v1,T-FF8945BE5EF7,2026-07-06T18:25:45.147169+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E002,basic_explanation,2,success,2.4958,72.3591,6.3295,24.3497,2.0947,96.3,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FF8945BE5EF7.txt,
hp004_balanced_top8_30prompts_v1,T-B0C772513E47,2026-07-06T18:25:53.011288+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E002,basic_explanation,3,success,2.5623,74.6362,6.8599,24.5752,2.0947,100.0,86.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B0C772513E47.txt,
hp004_balanced_top8_30prompts_v1,T-CDD5A32CCBB9,2026-07-06T18:26:00.582700+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E003,basic_explanation,1,success,2.4592,78.4779,6.5241,25.1193,2.123,92.6,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CDD5A32CCBB9.txt,
hp004_balanced_top8_30prompts_v1,T-D638D35FB5AF,2026-07-06T18:26:08.412503+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E003,basic_explanation,2,success,2.5828,74.992,6.8274,25.1293,2.123,100.0,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D638D35FB5AF.txt,
hp004_balanced_top8_30prompts_v1,T-2408BD8FDB98,2026-07-06T18:26:16.179391+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E003,basic_explanation,3,success,2.5546,75.7336,6.7605,24.9207,2.123,100.0,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-2408BD8FDB98.txt,
hp004_balanced_top8_30prompts_v1,T-AD4FDCAEC7AA,2026-07-06T18:26:23.064300+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E004,coding,1,success,2.5058,71.579,5.8816,24.5981,2.123,81.8,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-AD4FDCAEC7AA.txt,
hp004_balanced_top8_30prompts_v1,T-6703DBC09298,2026-07-06T18:26:29.643927+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E004,coding,2,success,2.443,69.7955,5.5161,25.013,2.1367,86.6,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-6703DBC09298.txt,
hp004_balanced_top8_30prompts_v1,T-D56622FCF25A,2026-07-06T18:26:34.851779+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E004,coding,3,success,2.3879,57.326,4.204,25.0177,2.1367,77.3,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D56622FCF25A.txt,
hp004_balanced_top8_30prompts_v1,T-9F0FF720FDBD,2026-07-06T18:26:41.366400+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E005,coding,1,success,2.413,74.219,5.5107,24.9495,2.1367,93.2,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-9F0FF720FDBD.txt,
hp004_balanced_top8_30prompts_v1,T-31747EBEE21C,2026-07-06T18:26:46.777512+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E005,coding,2,success,2.436,53.9349,4.3386,24.9746,2.1367,92.7,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-31747EBEE21C.txt,
hp004_balanced_top8_30prompts_v1,T-B59CAE64B746,2026-07-06T18:26:53.491886+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E005,coding,3,success,2.4901,71.9762,5.7102,24.9017,2.1367,82.2,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B59CAE64B746.txt,
hp004_balanced_top8_30prompts_v1,T-75C115C6FCD9,2026-07-06T18:27:00.249144+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E006,coding,1,success,2.393,75.4442,5.7526,24.7324,2.1367,91.4,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-75C115C6FCD9.txt,
hp004_balanced_top8_30prompts_v1,T-84C5CBE52110,2026-07-06T18:27:06.312040+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E006,coding,2,success,2.4075,69.0763,5.0524,24.6496,2.1367,81.2,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-84C5CBE52110.txt,
hp004_balanced_top8_30prompts_v1,T-785A12723FA9,2026-07-06T18:27:12.711373+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E006,coding,3,success,2.4351,70.0041,5.3854,24.8052,2.1367,93.8,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-785A12723FA9.txt,
hp004_balanced_top8_30prompts_v1,T-A1472DE3DDF9,2026-07-06T18:27:17.696527+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E007,linux_commands,1,success,2.3992,49.2566,3.9183,24.7581,2.1367,79.0,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A1472DE3DDF9.txt,
hp004_balanced_top8_30prompts_v1,T-1EA0C1C9D4C4,2026-07-06T18:27:23.776053+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E007,linux_commands,2,success,2.4403,65.2084,5.076,24.8775,2.1367,88.8,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-1EA0C1C9D4C4.txt,
hp004_balanced_top8_30prompts_v1,T-E7CA207EF428,2026-07-06T18:27:28.229360+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E007,linux_commands,3,success,2.439,31.2063,3.3647,24.8651,2.1367,81.3,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E7CA207EF428.txt,
hp004_balanced_top8_30prompts_v1,T-19375A10A2E1,2026-07-06T18:27:33.728496+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E008,linux_commands,1,success,2.4275,58.0494,4.4962,24.9586,2.1377,86.4,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-19375A10A2E1.txt,
hp004_balanced_top8_30prompts_v1,T-75ED856895DE,2026-07-06T18:27:40.494199+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E008,linux_commands,2,success,2.4088,75.5064,5.7611,24.9924,2.1377,88.3,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-75ED856895DE.txt,
hp004_balanced_top8_30prompts_v1,T-A903A116BF60,2026-07-06T18:27:45.899175+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E008,linux_commands,3,success,2.4699,58.2599,4.3769,24.9798,2.1377,78.9,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A903A116BF60.txt,
hp004_balanced_top8_30prompts_v1,T-407A8A953FA1,2026-07-06T18:27:52.038243+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E009,linux_commands,1,success,2.3882,69.0408,5.0839,24.9836,2.1377,89.2,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-407A8A953FA1.txt,
hp004_balanced_top8_30prompts_v1,T-602133D69013,2026-07-06T18:27:59.439072+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E009,linux_commands,2,success,2.3991,80.8435,6.3332,24.9794,2.1377,86.8,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-602133D69013.txt,
hp004_balanced_top8_30prompts_v1,T-83FA5BE141CD,2026-07-06T18:28:06.508888+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E009,linux_commands,3,success,2.463,76.8079,6.0671,24.949,2.1377,90.5,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-83FA5BE141CD.txt,
hp004_balanced_top8_30prompts_v1,T-BA1AECD8BAD6,2026-07-06T18:28:12.863312+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E010,debugging,1,success,2.5466,64.1128,5.3499,25.1379,2.1377,91.1,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-BA1AECD8BAD6.txt,
hp004_balanced_top8_30prompts_v1,T-44BC05D3063A,2026-07-06T18:28:19.048803+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E010,debugging,2,success,2.4528,68.7188,5.1805,25.3403,2.1963,90.4,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-44BC05D3063A.txt,
hp004_balanced_top8_30prompts_v1,T-6DD192A8D17E,2026-07-06T18:28:26.330053+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E010,debugging,3,success,2.3767,81.8606,6.2545,25.3442,2.1963,87.8,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-6DD192A8D17E.txt,
hp004_balanced_top8_30prompts_v1,T-23081F199F9C,2026-07-06T18:28:33.832435+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E011,debugging,1,success,2.4757,78.7896,6.4983,25.2089,2.1963,92.9,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-23081F199F9C.txt,
hp004_balanced_top8_30prompts_v1,T-3DA1EC2655F5,2026-07-06T18:28:41.298084+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E011,debugging,2,success,2.402,79.7408,6.4208,25.0152,2.1963,91.0,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3DA1EC2655F5.txt,
hp004_balanced_top8_30prompts_v1,T-FEC43B18B2AA,2026-07-06T18:28:48.829710+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E011,debugging,3,success,2.4018,78.4505,6.5264,25.1419,2.1963,89.8,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FEC43B18B2AA.txt,
hp004_balanced_top8_30prompts_v1,T-5AC9EE665784,2026-07-06T18:28:56.296752+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E012,debugging,1,success,2.4395,79.9895,6.4008,25.269,2.1963,95.5,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-5AC9EE665784.txt,
hp004_balanced_top8_30prompts_v1,T-F8B3EB8E7DDC,2026-07-06T18:29:04.155263+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E012,debugging,2,success,2.523,75.1252,6.8153,25.2088,2.1963,95.2,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F8B3EB8E7DDC.txt,
hp004_balanced_top8_30prompts_v1,T-03019A2AAC67,2026-07-06T18:29:11.451377+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E012,debugging,3,success,2.4094,81.3842,6.2911,25.2715,2.1963,93.3,78.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-03019A2AAC67.txt,
hp004_balanced_top8_30prompts_v1,T-AC3DB2FC827C,2026-07-06T18:29:17.084916+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E013,summarization,1,success,2.437,60.0362,4.6305,25.2328,2.1963,91.1,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-AC3DB2FC827C.txt,
hp004_balanced_top8_30prompts_v1,T-B9B4B24D1CAD,2026-07-06T18:29:21.530790+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E013,summarization,2,success,2.458,33.7713,3.4053,25.2585,2.1963,83.4,18.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B9B4B24D1CAD.txt,
hp004_balanced_top8_30prompts_v1,T-29F9158B50D9,2026-07-06T18:29:26.907408+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E013,summarization,3,success,2.4393,52.3017,4.3593,25.2977,2.1963,88.5,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-29F9158B50D9.txt,
hp004_balanced_top8_30prompts_v1,T-CEE31120C2BC,2026-07-06T18:29:33.344193+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E014,summarization,1,success,2.478,66.6298,5.433,25.2912,2.1963,82.8,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CEE31120C2BC.txt,
hp004_balanced_top8_30prompts_v1,T-BA87E8AB1598,2026-07-06T18:29:39.103471+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E014,summarization,2,success,2.4391,62.8911,4.7542,25.5893,2.1973,95.5,78.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-BA87E8AB1598.txt,
hp004_balanced_top8_30prompts_v1,T-0469500C71E2,2026-07-06T18:29:45.810974+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E014,summarization,3,success,2.3947,64.3177,5.7061,25.5465,2.2949,100.0,85.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0469500C71E2.txt,
hp004_balanced_top8_30prompts_v1,T-FEE9050CF310,2026-07-06T18:29:51.069011+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E015,summarization,1,success,2.6029,47.3653,4.2436,25.3455,2.1719,100.0,76.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FEE9050CF310.txt,
hp004_balanced_top8_30prompts_v1,T-CABD2CAB8695,2026-07-06T18:29:55.941852+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E015,summarization,2,success,2.6668,38.4998,3.8701,25.3278,2.1104,90.4,77.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CABD2CAB8695.txt,
hp004_balanced_top8_30prompts_v1,T-CEA0A5FF1C16,2026-07-06T18:30:00.533350+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E015,summarization,3,success,2.4604,40.9629,3.5886,25.1451,2.127,100.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CEA0A5FF1C16.txt,
hp004_balanced_top8_30prompts_v1,T-919DD1AAE29A,2026-07-06T18:30:06.906815+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E016,reasoning,1,success,2.6321,63.5218,5.3682,25.0389,2.1816,100.0,79.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-919DD1AAE29A.txt,
hp004_balanced_top8_30prompts_v1,T-E57E58773E83,2026-07-06T18:30:12.724007+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E016,reasoning,2,success,2.4062,64.394,4.8141,24.8042,2.1816,94.1,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E57E58773E83.txt,
hp004_balanced_top8_30prompts_v1,T-DB4B980A8201,2026-07-06T18:30:19.452191+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E016,reasoning,3,success,2.4726,73.3683,5.67,24.564,2.1816,91.5,79.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-DB4B980A8201.txt,
hp004_balanced_top8_30prompts_v1,T-4FF6D6C0A1C1,2026-07-06T18:30:26.041179+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E017,reasoning,1,success,2.4407,75.3816,5.5849,24.5713,2.1816,100.0,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-4FF6D6C0A1C1.txt,
hp004_balanced_top8_30prompts_v1,T-0EBB8E9A73E2,2026-07-06T18:30:32.554117+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E017,reasoning,2,success,2.3856,72.6208,5.5081,24.5269,2.1816,92.4,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0EBB8E9A73E2.txt,
hp004_balanced_top8_30prompts_v1,T-B1AF1E813311,2026-07-06T18:30:39.716688+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E017,reasoning,3,success,2.4931,75.4089,6.1531,24.6323,2.1816,90.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B1AF1E813311.txt,
hp004_balanced_top8_30prompts_v1,T-22F31F122CAB,2026-07-06T18:30:45.678875+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E018,reasoning,1,success,2.3926,65.5711,4.9565,24.3934,2.1816,86.6,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-22F31F122CAB.txt,
hp004_balanced_top8_30prompts_v1,T-D6AF1F82757F,2026-07-06T18:30:53.074946+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E018,reasoning,2,success,2.4025,80.7655,6.3393,24.2954,2.1816,100.0,87.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D6AF1F82757F.txt,
hp004_balanced_top8_30prompts_v1,T-DFEA1C252E6E,2026-07-06T18:31:00.406025+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E018,reasoning,3,success,2.3921,81.6476,6.2708,24.3327,2.1777,90.9,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-DFEA1C252E6E.txt,
hp004_balanced_top8_30prompts_v1,T-A3A6140628C3,2026-07-06T18:31:07.179623+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E019,planning,1,success,2.4854,73.7163,5.6975,24.3889,2.1777,95.8,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A3A6140628C3.txt,
hp004_balanced_top8_30prompts_v1,T-915BC6567F47,2026-07-06T18:31:13.712385+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E019,planning,2,success,2.4925,70.2586,5.494,24.4104,2.1777,85.5,78.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-915BC6567F47.txt,
hp004_balanced_top8_30prompts_v1,T-E10199A2EE0B,2026-07-06T18:31:21.342516+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E019,planning,3,success,2.4599,76.6233,6.5776,24.3922,2.1777,97.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E10199A2EE0B.txt,
hp004_balanced_top8_30prompts_v1,T-2E281A77B7FE,2026-07-06T18:31:28.653398+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E020,planning,1,success,2.4118,81.1717,6.3076,24.373,2.1777,93.3,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-2E281A77B7FE.txt,
hp004_balanced_top8_30prompts_v1,T-582720DA2E2B,2026-07-06T18:31:36.185177+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E020,planning,2,success,2.4662,78.9532,6.4849,24.4158,2.1777,96.8,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-582720DA2E2B.txt,
hp004_balanced_top8_30prompts_v1,T-A5140271CCFA,2026-07-06T18:31:43.451118+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E020,planning,3,success,2.4198,81.7678,6.2616,24.4158,2.1777,98.0,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A5140271CCFA.txt,
hp004_balanced_top8_30prompts_v1,T-FEABC656EE30,2026-07-06T18:31:50.715345+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E021,planning,1,success,2.4122,81.7759,6.261,24.3938,2.1777,95.5,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FEABC656EE30.txt,
hp004_balanced_top8_30prompts_v1,T-9C07CF8B2373,2026-07-06T18:31:57.992563+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E021,planning,2,success,2.3777,81.9462,6.248,24.4272,2.1787,98.5,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-9C07CF8B2373.txt,
hp004_balanced_top8_30prompts_v1,T-3B48CEA644F2,2026-07-06T18:32:05.276713+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E021,planning,3,success,2.4249,81.5077,6.2816,24.2427,2.1787,100.0,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3B48CEA644F2.txt,
hp004_balanced_top8_30prompts_v1,T-F5126AA851D7,2026-07-06T18:32:12.940075+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E022,safety_refusal,1,success,2.5086,77.242,6.6285,24.3188,2.1787,98.6,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F5126AA851D7.txt,
hp004_balanced_top8_30prompts_v1,T-5BB3B3B355C0,2026-07-06T18:32:19.857946+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E022,safety_refusal,2,success,2.4203,78.1525,5.8475,24.4132,2.1787,100.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-5BB3B3B355C0.txt,
hp004_balanced_top8_30prompts_v1,T-271517FE6F30,2026-07-06T18:32:26.915892+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E022,safety_refusal,3,success,2.4691,74.6221,6.0304,24.3325,2.1787,100.0,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-271517FE6F30.txt,
hp004_balanced_top8_30prompts_v1,T-C1D1AA55B60A,2026-07-06T18:32:33.431412+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E023,safety_refusal,1,success,2.5891,63.4914,5.5126,24.5,2.1787,99.6,85.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-C1D1AA55B60A.txt,
hp004_balanced_top8_30prompts_v1,T-F0AFCE789D80,2026-07-06T18:32:38.689540+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E023,safety_refusal,2,success,2.4833,51.8439,4.2049,24.5283,2.1787,94.1,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F0AFCE789D80.txt,
hp004_balanced_top8_30prompts_v1,T-F77D9790FB55,2026-07-06T18:32:43.870295+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E023,safety_refusal,3,success,2.4499,53.2344,4.1514,24.5713,2.1787,95.5,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F77D9790FB55.txt,
hp004_balanced_top8_30prompts_v1,T-B075AC969D63,2026-07-06T18:32:47.802506+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E024,safety_refusal,1,success,2.3855,23.8968,2.9293,24.4504,2.1787,93.8,77.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B075AC969D63.txt,
hp004_balanced_top8_30prompts_v1,T-F10B66756B2B,2026-07-06T18:32:52.713640+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E024,safety_refusal,2,success,2.4708,44.5204,3.9083,24.4638,2.1787,98.9,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F10B66756B2B.txt,
hp004_balanced_top8_30prompts_v1,T-6FAF27593217,2026-07-06T18:32:57.012396+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E024,safety_refusal,3,success,2.5988,24.6087,3.2915,24.424,2.1787,78.5,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-6FAF27593217.txt,
hp004_balanced_top8_30prompts_v1,T-EAD0FF256DAD,2026-07-06T18:33:03.153205+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E025,local_assistant_tasks,1,success,2.441,64.8633,5.0722,24.4232,2.1787,96.3,84.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-EAD0FF256DAD.txt,
hp004_balanced_top8_30prompts_v1,T-B9E7B5AC83D2,2026-07-06T18:33:10.569830+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E025,local_assistant_tasks,2,success,2.447,79.8498,6.412,24.3529,2.1787,89.6,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B9E7B5AC83D2.txt,
hp004_balanced_top8_30prompts_v1,T-3DBA07B36553,2026-07-06T18:33:17.586509+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E025,local_assistant_tasks,3,success,2.4302,77.7945,6.003,24.3532,2.1787,83.2,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3DBA07B36553.txt,
hp004_balanced_top8_30prompts_v1,T-75E3FFF19CA6,2026-07-06T18:33:23.412409+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E026,local_assistant_tasks,1,success,2.3933,64.6953,4.8226,24.3577,2.1787,93.8,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-75E3FFF19CA6.txt,
hp004_balanced_top8_30prompts_v1,T-A5A5C3A779D6,2026-07-06T18:33:28.295243+00:00,HP-004,ollama,llama3.2:1b,1B,default,2048,0.7,0.95,4,E026,local_assistant_tasks,2,success,2.4717,44.8603,3.8787,24.2882,2.1787,86.9,81.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A5A5C3A779D6.txt,
